OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1456,2020-035S,2025-10-27T05:52:00.316704,15.06401828,.0001789,53.0545,305.6798,124.6878,235.4280,0,U,45673,999,29862,-.2934E-4,-.719E-5,0
STARLINK-1457,2020-035T,2025-10-27T07:38:00.102336,15.06477435,.0001341,53.0544,305.3463,109.0532,251.0602,0,U,45674,999,29860,.52765E-3,.7603E-4,0
STARLINK-1458,2020-035U,2025-10-27T07:22:14.915712,15.06383746,.000167,53.0562,305.3954,97.9421,262.1757,0,U,45675,999,29859,-.20661E-3,-.3356E-4,0
STARLINK-1460,2020-035V,2025-10-27T08:15:20.775744,15.06392802,.00014678,53.0557,305.2311,95.0199,265.0958,0,U,45676,999,29859,-.15106616E-4,-.506E-5,0
STARLINK-1392,2020-035W,2025-10-27T05:20:10.800672,15.06404078,.0001599,53.0556,305.7793,93.5882,266.5289,0,U,45677,999,29861,.19129E-3,.2569E-4,0
STARLINK-1394,2020-035Y,2025-10-27T06:51:45.966816,15.06385923,.00015,53.0545,295.4920,85.8435,274.2725,0,U,45679,999,29876,-.32027E-4,-.758E-5,0
STARLINK-1402,2020-035AE,2025-10-27T20:00:01.000224,15.25108354,.00016341,53.0531,286.3054,99.7103,57.0705,0,U,45685,999,572,.32876504E-1,.898891E-2,0
STARLINK-1404,2020-035AF,2025-10-27T05:53:21.480000,15.06404955,.0001415,53.0540,295.6761,90.5764,269.5387,0,U,45686,999,29876,.20977E-3,.2845E-4,0
STARLINK-1413,2020-035AJ,2025-10-27T06:19:53.229792,15.06407280,.0001552,53.0556,295.5879,95.9023,264.2143,0,U,45689,999,29867,.44794E-4,.386E-5,0
STARLINK-1417,2020-035AN,2025-10-27T06:14:35.293344,15.06408074,.0001496,53.0542,295.6096,91.3978,268.7182,0,U,45693,999,29875,.28914E-3,.4029E-4,0
STARLINK-1420,2020-035AQ,2025-10-27T06:15:51.981120,15.06410239,.0001607,53.0543,275.5940,92.9182,267.1991,0,U,45695,999,29904,.24205E-3,.3327E-4,0
STARLINK-1422,2020-035AR,2025-10-27T06:30:30.200832,15.06418549,.0001438,53.0553,295.5597,90.6175,269.4978,0,U,45696,999,29875,-.44465E-4,-.944E-5,0
STARLINK-1351,2020-035AS,2025-10-27T21:51:24.446304,15.06394946,.00015754,53.0558,272.6867,90.7314,269.3855,0,U,45697,999,29914,.62483702E-4,.649E-5,0
STARLINK-1398,2020-035AU,2025-10-27T23:16:09.101856,15.50307979,.00043502,53.0502,233.1978,91.8424,268.3082,0,U,45699,999,29970,.24045716E-2,.140641E-2,0
STARLINK-1400,2020-035AV,2025-10-27T05:18:50.440896,15.06387413,.0001429,53.0535,275.7820,93.9246,266.1906,0,U,45700,999,29903,-.23287E-3,-.3747E-4,0
STARLINK-1403,2020-035AW,2025-10-27T06:01:18.497856,15.06416333,.0001569,53.0550,275.6501,90.2735,269.8434,0,U,45701,999,29903,.35973E-3,.5083E-4,0
STARLINK-1407,2020-035AY,2025-10-27T20:00:01.000224,15.40643555,.00118748,53.0404,232.5429,46.9355,190.7277,0,U,45703,999,587,.125157E-2,.51849E-3,0
STARLINK-1411,2020-035BB,2025-10-27T05:08:07.091808,15.39189254,.0002267,53.0540,262.5847,116.5611,243.5625,0,U,45706,999,29921,.11523E-2,.45324E-3,0
STARLINK-1423,2020-035BF,2025-10-27T05:02:54.837024,15.06411477,.0001423,53.0546,275.8324,96.4254,263.6897,0,U,45710,999,29903,.15231E-3,.1989E-4,0
STARLINK-1433,2020-035BG,2025-10-27T06:11:56.582592,15.06390001,.000163,53.0543,275.6148,83.5332,276.5843,0,U,45711,999,29903,.30367E-3,.4243E-4,0
STARLINK-1434,2020-035BH,2025-10-27T21:44:41.304768,15.15142335,.00049199,53.0493,269.0907,50.7572,309.3857,0,U,45712,999,29919,.23870908E-2,.45271E-3,0
STARLINK-1465,2020-038B,2025-10-27T21:19:33.072672,15.06406480,.00017637,53.0550,112.7837,90.6506,269.4685,0,U,45731,999,29617,-.20778596E-4,-.591E-5,0
STARLINK-1471,2020-038F,2025-10-27T17:26:30.572736,15.40684010,.00015309,53.0516,54.7112,140.4271,219.6845,0,U,45735,999,29698,.60005691E-3,.24537E-3,0
STARLINK-1474,2020-038J,2025-10-27T12:10:14.024064,15.66119505,.00033565,53.0390,13.8251,313.9630,46.1108,0,U,45738,999,29753,.65719258E-3,.68796E-3,0
STARLINK-1475,2020-038K,2025-10-27T20:00:01.000224,15.74709929,.00058744,53.0501,338.9876,349.7743,283.0073,0,U,45739,999,593,.10834589E-2,.165018E-2,0
STARLINK-1480,2020-038M,2025-10-27T20:53:00.644640,15.06406076,.00012607,53.0530,112.8671,84.0904,276.0229,0,U,45741,999,29618,.78958412E-4,.895E-5,0
STARLINK-1500,2020-038Q,2025-10-27T20:01:34.129920,15.27290790,.00035422,53.0395,92.3708,175.0775,185.0259,0,U,45744,999,29646,.10165896E-2,.27297E-3,0
STARLINK-1504,2020-038S,2025-10-27T17:48:17.209440,15.39968443,.00028585,53.0291,57.7428,196.3021,163.7890,0,U,45746,999,29693,.16409709E-2,.66586E-3,0
STARLINK-1506,2020-038T,2025-10-25T17:44:15.518400,15.21155795,.00029629,53.0549,104.3277,185.9170,174.1791,0,U,45747,999,29611,.10397941E-2,.23205E-3,0
STARLINK-1464,2020-038X,2025-10-27T03:24:44.822016,15.06411887,.00012626,53.0536,96.1356,84.2378,275.8754,0,U,45751,999,29635,.30374164E-3,.4247E-4,0
STARLINK-1477,2020-038AA,2025-10-27T19:41:21.245856,15.06399760,.00013618,53.0535,93.0890,92.8313,267.2831,0,U,45754,999,29645,.13077037E-3,.1667E-4,0
STARLINK-1478,2020-038AB,2025-10-27T20:07:53.160672,15.06405084,.00013037,53.0537,93.0079,88.7829,271.3309,0,U,45755,999,29644,.12711013E-3,.1613E-4,0
STARLINK-1484,2020-038AC,2025-10-27T13:08:07.206432,15.59598269,.00013384,53.0175,1.4946,318.9137,41.1773,0,U,45756,999,29770,.69192162E-3,.55972E-3,0
STARLINK-1493,2020-038AF,2025-10-27T19:51:58.071744,15.06404615,.00013023,53.0540,93.0572,89.8155,270.2983,0,U,45759,999,29644,.11322703E-3,.1406E-4,0
STARLINK-1494,2020-038AG,2025-10-27T19:11:01.538304,15.50993540,.00014798,53.0549,79.4632,16.0008,344.1047,0,U,45760,999,29664,.65137626E-3,.38187E-3,0
STARLINK-1502,2020-038AL,2025-10-27T19:04:12.022176,15.06401421,.00012612,53.0548,93.2049,83.8747,276.2386,0,U,45764,999,29645,.93825804E-4,.1116E-4,0
STARLINK-1470,2020-038AU,2025-10-27T14:41:33.582336,15.17371790,.00040322,53.0489,66.8008,215.8925,144.1799,0,U,45772,999,29680,.93623039E-3,.18662E-3,0
STARLINK-1482,2020-038AV,2025-10-27T18:13:46.694208,15.06407641,.00013731,53.0541,73.3640,86.2531,273.8615,0,U,45773,999,29672,.26159964E-3,.3618E-4,0
STARLINK-1485,2020-038AW,2025-10-28T12:57:33.393312,16.09340349,.0007661,53.0396,359.3909,9.2482,350.8691,0,U,45774,999,29782,.95718E-3,.884998E-2,.44784E-3
STARLINK-1496,2020-038BC,2025-10-27T19:01:31.992960,15.06408282,.00013863,53.0546,73.2137,90.8725,269.2423,0,U,45780,999,29671,.79585768E-4,.904E-5,0
STARLINK-1497,2020-038BD,2025-10-27T20:00:01.000224,15.53099209,.00057935,53.0405,19.6278,264.2272,107.9589,0,U,45781,999,593,.17388157E-2,.1119E-2,0
STARLINK-1510,2020-038BG,2025-10-27T20:00:01.000224,15.68220539,.00009805,53.0334,356.2435,66.7202,336.6059,0,U,45784,999,593,.10082153E-2,.115933E-2,0
STARLINK-1513,2020-038BJ,2025-10-27T18:08:28.567680,15.06398407,.00014225,53.0550,73.3819,98.1398,261.9753,0,U,45786,999,29672,.10138376E-3,.1229E-4,0
STARLINK-1522,2020-055A,2025-10-27T11:18:27.339264,15.06412971,.00013964,53.0553,4.6597,84.5884,275.5264,0,U,46027,999,28880,.76145896E-3,.11082E-3,0
STARLINK-1523,2020-055B,2025-10-27T14:50:46.068864,15.06395734,.00013588,53.0560,3.9993,103.6397,256.4743,0,U,46028,999,28884,.54881944E-3,.7902E-4,0
STARLINK-1526,2020-055C,2025-10-27T11:29:03.975072,15.06406641,.00014211,53.0554,4.6243,85.1297,274.9854,0,U,46029,999,28881,.5680408E-3,.8191E-4,0
STARLINK-1555,2020-055F,2025-10-27T11:07:49.194048,15.06377789,.00012539,53.0547,4.6935,106.1417,253.9710,0,U,46032,999,28881,.15237217E-3,.1988E-4,0
STARLINK-1556,2020-055G,2025-10-27T21:50:04.230816,15.06402699,.00011811,53.0564,2.6904,101.9542,258.1580,0,U,46033,999,28885,.21178301E-3,.2875E-4,0
STARLINK-1557,2020-055H,2025-10-27T21:55:23.587680,15.06392234,.00016249,53.0560,2.6750,81.3110,278.8063,0,U,46034,999,28885,.27166963E-3,.3766E-4,0
STARLINK-1558,2020-055J,2025-10-27T10:57:12.845088,15.06413781,.00015658,53.0551,4.7269,100.6186,259.4979,0,U,46035,999,28881,.10396116E-2,.15243E-3,0
STARLINK-1560,2020-055K,2025-10-27T21:44:45.568608,15.06389457,.00013595,53.0544,2.7098,96.6086,263.5058,0,U,46036,999,28888,.69307325E-3,.10054E-3,0
STARLINK-1567,2020-055M,2025-10-27T22:00:41.753088,15.06394766,.00022459,53.0562,2.6576,92.4633,267.6613,0,U,46038,999,28887,.34562853E-3,.4869E-4,0
STARLINK-1569,2020-055N,2025-10-27T11:02:31.031232,15.06417851,.00018495,53.0562,4.7091,89.5136,270.6064,0,U,46039,999,28880,-.97603883E-4,-.1736E-4,0
STARLINK-1582,2020-055S,2025-10-27T09:37:36.446592,15.06412120,.00014355,53.0551,4.9739,84.6111,275.5042,0,U,46043,999,28879,.95966535E-3,.14046E-3,0
STARLINK-1591,2020-055U,2025-10-27T21:23:32.538912,15.06397053,.00016976,53.0564,2.7734,94.0857,266.0326,0,U,46045,999,28885,.32706474E-3,.4593E-4,0
STARLINK-1524,2020-055W,2025-10-27T09:07:05.038752,15.06402108,.00015918,53.0551,355.0669,82.8445,277.2725,0,U,46047,999,28893,.30910365E-3,.4326E-4,0
STARLINK-1527,2020-055X,2025-10-27T10:37:18.734880,15.06404809,.000165,53.0556,354.7892,89.4700,270.6478,0,U,46048,999,28892,.44804589E-3,.6399E-4,0
STARLINK-1540,2020-055AA,2025-10-27T13:00:37.591200,15.06401289,.00015489,53.0558,354.3413,95.8324,264.2842,0,U,46051,999,28897,.42357477E-3,.6033E-4,0
STARLINK-1541,2020-055AB,2025-10-27T11:03:51.177600,15.06408103,.00013955,53.0551,354.7029,80.0626,280.0520,0,U,46052,999,28892,.21356098E-3,.2902E-4,0
STARLINK-1543,2020-055AC,2025-10-27T12:44:42.354528,15.06406463,.00014231,53.0554,354.3899,99.4408,260.6742,0,U,46053,999,28896,.44740782E-3,.639E-4,0
STARLINK-1548,2020-055AD,2025-10-27T12:55:18.967008,15.06433678,.00013423,53.0550,354.3578,88.2651,271.8492,0,U,46054,999,28896,.74208972E-3,.10799E-3,0
STARLINK-1554,2020-055AE,2025-10-27T09:22:59.954880,15.06402151,.00012619,53.0564,355.0184,91.1647,268.9487,0,U,46055,999,28894,.1793569E-3,.2391E-4,0
STARLINK-1564,2020-055AH,2025-10-27T11:14:33.950400,15.06403973,.00013475,53.0553,355.1331,95.8800,264.2343,0,U,46058,999,28894,.7453841E-3,.10839E-3,0
STARLINK-1570,2020-055AJ,2025-10-27T13:32:27.430368,15.06413308,.00014527,53.0574,354.2432,106.1329,253.9821,0,U,46059,999,28892,.10051152E-3,.1216E-4,0
STARLINK-1572,2020-055AK,2025-10-27T10:16:04.294272,15.06385242,.00016005,53.0555,354.8532,94.8383,265.2788,0,U,46060,999,28891,-.44551424E-3,-.6909E-4,0
STARLINK-1573,2020-055AL,2025-10-27T10:10:46.399296,15.06415903,.00013279,53.0552,354.9080,96.8180,263.2960,0,U,46061,999,28894,.12036997E-3,.1513E-4,0
STARLINK-1577,2020-055AN,2025-10-27T10:47:55.562496,15.06410487,.00014634,53.0543,354.7531,84.0766,276.0390,0,U,46063,999,28894,.24802364E-3,.3416E-4,0
STARLINK-1583,2020-055AP,2025-10-27T22:44:27.424896,15.06405414,.00016465,53.0543,352.5214,93.1022,267.0155,0,U,46064,999,28902,.4548865E-4,.396E-5,0
STARLINK-1525,2020-055AR,2025-10-27T09:57:29.964096,15.06408168,.00016859,53.0549,334.9122,93.1985,266.9197,0,U,46066,999,28921,.13721729E-3,.1763E-4,0
STARLINK-1536,2020-055AV,2025-10-27T09:25:39.377568,15.06411703,.00015395,53.0553,335.0122,91.6654,268.4512,0,U,46070,999,28922,.3867205E-3,.5485E-4,0
STARLINK-1542,2020-055AY,2025-10-27T09:15:02.685600,15.06412797,.0001562,53.0550,335.0463,87.1874,272.9294,0,U,46073,999,28921,.35879642E-3,.5069E-4,0
STARLINK-1549,2020-055AZ,2025-10-27T12:04:54.299136,15.06421070,.00014578,53.0538,334.5133,100.8845,259.2309,0,U,46074,999,28922,.72566612E-3,.1055E-3,0
STARLINK-1551,2020-055BA,2025-10-27T09:30:58.261824,15.06403577,.00015837,53.0546,334.9923,95.2202,264.8968,0,U,46075,999,28921,.16806305E-3,.2223E-4,0
STARLINK-1552,2020-055BB,2025-10-27T10:08:06.931680,15.06405737,.00012051,53.0552,334.8793,85.9186,274.1941,0,U,46076,999,28920,.20490177E-3,.2772E-4,0
STARLINK-1559,2020-055BC,2025-10-27T09:04:45.514848,15.17686460,.00059403,53.0517,328.5039,343.6715,16.4087,0,U,46077,999,28926,.20681881E-2,.42132E-3,0
STARLINK-1566,2020-055BE,2025-10-27T12:10:11.795808,15.06423764,.00015525,53.0545,334.4987,89.5427,270.5740,0,U,46079,999,28923,.53952631E-3,.7769E-4,0
STARLINK-1568,2020-055BF,2025-10-27T05:25:37.898976,15.33214035,.0004521,53.0665,303.9872,26.5126,333.6106,0,U,46080,999,28962,.15912E-2,.51781E-3,0
STARLINK-1578,2020-055BH,2025-10-27T09:20:20.461344,15.06400490,.00014841,53.0552,335.0275,92.8214,267.2945,0,U,46082,999,28921,.19174896E-3,.2576E-4,0
STARLINK-1579,2020-055BJ,2025-10-27T11:47:36.775968,15.06406641,.00015072,53.0554,334.5586,82.1067,278.0093,0,U,46083,999,28922,.1778591E-3,.2369E-4,0
STARLINK-1585,2020-057A,2025-10-27T20:00:01.000224,15.36349860,.0000998,53.0543,171.2256,99.0193,342.4954,0,U,46117,999,577,.13421233E-1,.516819E-2,0
STARLINK-1593,2020-057C,2025-10-27T20:00:01.000224,15.38254897,.00014419,53.0546,191.4194,101.7748,247.4883,0,U,46119,999,573,.22874097E-2,.88129E-3,0
STARLINK-1601,2020-057D,2025-10-27T20:00:01.000224,15.39609374,.00012915,53.0664,190.9500,100.6364,209.7606,0,U,46120,999,582,.24128591E-1,.1050492E-1,0
STARLINK-1605,2020-057G,2025-10-27T20:00:01.000224,15.47716739,.0013473,53.0483,137.0159,138.3784,287.2945,0,U,46123,999,581,.2431257E-2,.13002E-2,0
STARLINK-1614,2020-057H,2025-10-27T20:00:01.000224,15.48331045,.0013771,53.0484,136.8013,137.0547,356.2618,0,U,46124,999,592,.2532883E-2,.138585E-2,0
STARLINK-1621,2020-057L,2025-10-27T21:05:48.471072,15.39787176,.00078663,53.0509,165.6730,154.7564,205.3825,0,U,46127,999,28642,.24770617E-2,.100644E-2,0
STARLINK-1622,2020-057M,2025-10-27T13:26:07.889856,15.31838980,.00118419,53.0336,139.8749,110.6531,249.5739,0,U,46128,999,28676,.23923605E-2,.75099E-3,0
STARLINK-1623,2020-057N,2025-10-27T19:49:20.184384,15.06397511,.00012262,53.0535,153.0689,90.3556,269.7574,0,U,46129,999,28660,.89382527E-4,.105E-4,0
STARLINK-1624,2020-057P,2025-10-27T20:00:01.000224,15.36980358,.00015215,53.0627,151.3145,107.4870,277.0523,0,U,46130,999,567,-.92791393E-4,-.3792E-4,0
STARLINK-1625,2020-057Q,2025-10-27T20:00:01.000224,15.36617467,.0001249,53.0546,171.4382,65.0588,186.0829,0,U,46131,999,547,.43183238E-1,.173586E-1,0
STARLINK-1643,2020-057V,2025-10-27T20:00:01.000224,15.74233530,.00065823,53.0416,145.9033,115.9111,286.1468,0,U,46136,999,578,.17406615E-2,.263172E-2,0
STARLINK-1596,2020-057AA,2025-10-27T20:45:48.942720,15.26527494,.00099672,53.0508,134.6998,139.6767,220.4972,0,U,46141,999,28686,.2466512E-2,.65609E-3,0
STARLINK-1597,2020-057AB,2025-10-27T22:49:48.306720,15.06394201,.00013912,53.0527,192.5048,96.6093,263.5054,0,U,46142,999,28605,.87089857E-3,.12712E-3,0
STARLINK-1606,2020-057AD,2025-10-27T22:09:01.417248,15.32658937,.00013621,53.0544,170.6025,92.8737,267.2420,0,U,46144,999,27461,.12618135E-2,.40201E-3,0
STARLINK-1608,2020-057AF,2025-10-27T23:05:42.974880,15.06411184,.00013248,53.0525,192.4563,92.2517,267.8624,0,U,46146,999,28606,.8240914E-3,.12018E-3,0
STARLINK-1629,2020-057AK,2025-10-27T21:21:17.379072,15.48403494,.00138572,53.0300,159.4556,124.2112,236.0210,0,U,46150,999,28652,.27438142E-2,.150786E-2,0
STARLINK-1642,2020-057AP,2025-10-27T22:51:32.500800,15.44343800,.00124068,53.0495,166.8951,99.5446,260.6962,0,U,46154,999,28642,.27230586E-2,.129622E-2,0
STARLINK-1667,2020-057AQ,2025-10-27T20:16:08.252544,15.31237809,.00109106,53.0336,138.7907,114.0660,246.1483,0,U,46155,999,28804,.27108756E-2,.83628E-3,0
STARLINK-1545,2020-057AR,2025-10-27T20:00:01.000224,15.31591117,.00009441,53.0548,171.4734,93.4826,282.9654,0,U,46156,999,572,.13372812E-2,.41224E-3,0
STARLINK-1587,2020-057AS,2025-10-27T20:00:01.000224,15.39802013,.00069374,53.0517,145.1966,167.5583,248.9081,0,U,46157,999,591,.19047953E-2,.77083E-3,0
STARLINK-1595,2020-057AU,2025-10-27T22:28:33.862656,15.06407490,.00017928,53.0530,192.5734,94.4504,265.6690,0,U,46159,999,28731,.38600778E-3,.5474E-4,0
STARLINK-1598,2020-057AV,2025-10-27T22:15:18.059904,15.06403627,.00016653,53.0533,172.6115,92.4497,267.6682,0,U,46160,999,28758,.35249876E-3,.4973E-4,0
STARLINK-1612,2020-057AZ,2025-10-27T20:40:02.796672,15.37208325,.00144474,53.0476,135.6038,123.7602,236.4779,0,U,46164,999,28811,.2849813E-2,.106812E-2,0
STARLINK-1626,2020-057BC,2025-10-27T21:40:48.096480,15.06402212,.00014182,53.0524,192.7179,89.9976,270.1176,0,U,46167,999,28605,.65390442E-3,.9472E-4,0
STARLINK-1627,2020-057BD,2025-10-27T20:00:01.000224,15.32442651,.00014472,53.0549,141.6787,82.0140,35.9700,0,U,46168,999,583,.15398305E-3,.4526E-4,0
STARLINK-1628,2020-057BE,2025-10-28T09:04:54.564384,16.16390930,.0009734,53.0241,72.5981,313.4078,46.6147,0,U,46169,999,28772,.13538E-2,.1923816E-1,.37882E-2
STARLINK-1633,2020-057BG,2025-10-27T20:00:01.000224,15.31419698,.00008598,53.0533,171.2676,110.5863,189.2474,0,U,46171,999,573,.1271332E-2,.38951E-3,0
STARLINK-1635,2020-057BH,2025-10-27T22:59:59.313696,15.31511645,.0001504,53.0552,170.3484,112.4888,247.6271,0,U,46172,999,28762,.27114803E-2,.84239E-3,0
STARLINK-1640,2020-057BJ,2025-10-27T22:33:52.822944,15.06391603,.00014187,53.0526,192.5573,80.9515,279.1634,0,U,46173,999,28605,.49955757E-3,.7166E-4,0
STARLINK-1641,2020-057BK,2025-10-27T22:47:12.956928,15.26213369,.00010048,53.0540,191.1338,66.2717,293.8386,0,U,46174,999,28607,.5774259E-3,.14827E-3,0
STARLINK-1734,2020-062A,2025-10-27T20:00:01.000224,15.64621222,.00135052,53.0229,156.0042,103.4219,359.1848,0,U,46325,999,582,.17358243E-2,.174953E-2,0
STARLINK-1654,2020-062B,2025-10-27T20:00:01.000224,15.31236542,.0001351,53.0536,252.0800,79.5967,225.5545,0,U,46326,999,578,.50079641E-1,.1695584E-1,0
STARLINK-1686,2020-062D,2025-10-27T20:00:01.000224,15.33834409,.00024044,53.0543,231.6361,77.6924,323.2565,0,U,46328,999,578,.25345026E-2,.847E-3,0
STARLINK-1695,2020-062E,2025-10-27T12:39:23.816736,15.06385785,.00015881,53.0525,234.4083,87.3688,272.7482,0,U,46329,999,28451,.75457266E-3,.10971E-3,0
STARLINK-1710,2020-062F,2025-10-27T00:55:39.675360,15.42949578,.00110617,53.0477,216.0797,68.3489,291.8693,0,U,46330,999,28474,.22868663E-2,.103362E-2,0
STARLINK-1719,2020-062G,2025-10-27T20:00:01.000224,15.30512406,.00038617,53.0534,250.3013,107.9050,307.4637,0,U,46331,999,578,.35381171E-2,.107001E-2,0
STARLINK-1723,2020-062J,2025-10-27T20:00:01.000224,15.23340902,.00011439,53.0540,252.4952,85.2958,143.5562,0,U,46333,999,572,.66159557E-1,.174196E-1,0
STARLINK-1727,2020-062L,2025-10-27T20:00:01.000224,15.18250284,.00015402,53.0546,252.6991,92.9978,230.5079,0,U,46335,999,578,.40632731E-1,.910053E-2,0
STARLINK-1738,2020-062M,2025-10-27T20:00:01.000224,15.43925300,.00142998,53.0490,212.8833,54.6165,15.3645,0,U,46336,999,588,.16907827E-2,.78741E-3,0
STARLINK-1750,2020-062N,2025-10-27T22:22:57.796032,15.41484541,.00096155,53.0507,224.0315,97.2000,263.0098,0,U,46337,999,28470,.24962763E-2,.107454E-2,0
STARLINK-1752,2020-062P,2025-10-27T20:00:01.000224,15.21557178,.00012471,53.0557,252.6426,104.7323,307.6401,0,U,46338,999,582,.45904194E-1,.1136845E-1,0
STARLINK-1759,2020-062R,2025-10-27T13:39:35.900064,15.28047966,.00077059,53.0378,242.9811,42.4115,317.7478,0,U,46340,999,28439,.29172062E-2,.81475E-3,0
STARLINK-1762,2020-062T,2025-10-27T21:16:54.427584,15.06397286,.00014837,53.0534,252.7926,84.1996,275.9162,0,U,46342,999,28429,.17766434E-3,.2366E-4,0
STARLINK-1764,2020-062U,2025-10-27T20:00:01.000224,15.23918875,.00016133,53.0563,232.4847,98.5562,284.6488,0,U,46343,999,583,.39607424E-1,.1044305E-1,0
STARLINK-1765,2020-062V,2025-10-27T23:48:08.756064,15.38993274,.00053783,53.0526,226.9736,113.2654,246.8916,0,U,46344,999,28466,.23914473E-2,.94523E-3,0
STARLINK-1767,2020-062W,2025-10-27T20:00:01.000224,15.49104754,.00120773,53.0463,231.1306,53.7584,323.7413,0,U,46345,999,589,.24515173E-2,.137686E-2,0
STARLINK-1547,2020-062Y,2025-10-27T22:01:32.682432,15.32056778,.0009525,53.0472,192.8502,91.4864,268.7227,0,U,46347,999,28512,.25340553E-2,.80109E-3,0
STARLINK-1553,2020-062Z,2025-10-27T22:30:14.332032,15.26962110,.00089063,53.0425,207.6566,79.9852,280.2151,0,U,46348,999,28493,.8178276E-3,.21673E-3,0
STARLINK-1575,2020-062AA,2025-10-27T20:12:31.853376,15.41260933,.00118488,53.0398,188.3368,87.4000,272.8360,0,U,46349,999,28519,.25608733E-2,.109544E-2,0
STARLINK-1646,2020-062AC,2025-10-27T19:17:29.377536,15.06395957,.00019921,53.0522,233.1633,84.9791,275.1426,0,U,46351,999,28457,.29208202E-3,.4071E-4,0
STARLINK-1653,2020-062AD,2025-10-27T20:00:01.000224,15.28670054,.00018645,53.0532,231.6701,95.4406,145.6536,0,U,46352,999,577,.10019416E-2,.28065E-3,0
STARLINK-1656,2020-062AE,2025-10-27T14:01:39.606816,15.06380688,.00012563,53.0536,254.1525,93.2903,266.8230,0,U,46353,999,28424,.64006624E-3,.926E-4,0
STARLINK-1657,2020-062AF,2025-10-27T20:00:01.000224,15.36430392,.00015939,53.0540,251.3481,73.6589,43.2235,0,U,46354,999,572,.22381922E-1,.877961E-2,0
STARLINK-1661,2020-062AG,2025-10-27T21:06:16.937280,15.06404331,.00016361,53.0536,252.8264,90.1868,269.9308,0,U,46355,999,28429,.19724298E-3,.2658E-4,0
STARLINK-1665,2020-062AH,2025-10-27T20:00:01.000224,15.32091684,.00010536,53.0545,251.9194,62.7888,201.7836,0,U,46356,999,573,.51466829E-1,.1800911E-1,0
STARLINK-1666,2020-062AJ,2025-10-27T22:55:05.710944,15.06394647,.0001586,53.0532,232.4866,94.5362,265.5808,0,U,46357,999,28458,.35912458E-4,.253E-5,0
STARLINK-1707,2020-062AL,2025-10-27T21:46:18.798528,15.31892082,.00091748,53.0358,188.6472,89.8044,270.4008,0,U,46359,999,28519,.2585105E-2,.81315E-3,0
STARLINK-1726,2020-062AP,2025-10-27T21:50:16.312128,15.40478392,.00118257,53.0528,188.3500,84.6882,275.5471,0,U,46362,999,28520,.26637962E-2,.111055E-2,0
STARLINK-1651,2020-062AT,2025-10-27T22:00:06.385248,15.40805456,.00091542,53.0490,199.2754,117.1289,243.0649,0,U,46366,999,28504,.23735052E-2,.9975E-3,0
STARLINK-1724,2020-062BC,2025-10-27T22:37:20.100000,15.28838036,.0007986,53.0362,195.3186,66.8218,293.3622,0,U,46375,999,28510,.27064892E-2,.77381E-3,0
STARLINK-1742,2020-062BD,2025-10-27T21:55:15.260448,15.39149171,.00135726,53.0374,180.1194,67.6013,292.6427,0,U,46376,999,28531,.25936927E-2,.103454E-2,0
STARLINK-1769,2020-062BK,2025-10-27T20:00:01.000224,15.47094806,.00155897,53.0495,192.6281,98.4644,42.1063,0,U,46382,999,588,.17991934E-2,.93718E-3,0
STARLINK-1770,2020-062BL,2025-10-27T20:00:01.000224,15.37609051,.00081794,53.0516,233.7048,76.8902,21.3675,0,U,46383,999,590,.1978705E-2,.74529E-3,0
STARLINK-1771,2020-062BM,2025-10-27T22:41:04.515360,15.27205875,.00026094,53.0484,249.9558,124.7702,235.3542,0,U,46384,999,28433,.28956446E-2,.78737E-3,0
STARLINK-1648,2020-070B,2025-10-27T20:00:01.000224,15.31330387,.00013405,53.0542,51.8896,96.8718,302.1458,0,U,46533,999,582,.49719094E-1,.1687433E-1,0
STARLINK-1663,2020-070D,2025-10-27T20:00:01.000224,15.34058755,.00013159,53.0541,51.4794,57.2503,354.1546,0,U,46535,999,582,.13421823E-2,.44756E-3,0
